optimal_tour,optimal_tour_length,threshold_accepting_tour,threshold_accepting_tour_length,score,time
"{1, 9, 2, 7, 8, 10, 3, 6, 5, 4, 1}",2.407442,"{1, 9, 2, 7, 8, 10, 3, 6, 5, 4, 1}",2.407442,0.000000,0.032859
"{1, 8, 10, 9, 7, 4, 6, 3, 5, 2, 1}",2.788908,"{1, 8, 10, 9, 7, 4, 6, 3, 5, 2, 1}",2.788908,0.000000,0.032977
"{1, 6, 3, 5, 4, 8, 7, 2, 10, 9, 1}",2.808131,"{1, 6, 3, 5, 4, 8, 7, 2, 10, 9, 1}",2.808131,0.000000,0.031790
"{1, 7, 8, 5, 10, 2, 9, 6, 3, 4, 1}",2.813962,"{1, 4, 3, 6, 9, 2, 10, 5, 8, 7, 1}",2.813962,0.000000,0.032149
"{1, 7, 3, 5, 6, 8, 2, 4, 10, 9, 1}",2.821230,"{1, 9, 10, 4, 2, 8, 6, 5, 3, 7, 1}",2.821230,0.000000,0.032125
"{1, 9, 7, 8, 4, 3, 2, 6, 10, 5, 1}",2.281914,"{1, 5, 10, 6, 2, 3, 4, 8, 7, 9, 1}",2.281913,0.000000,0.031907
"{1, 7, 9, 5, 4, 8, 10, 2, 6, 3, 1}",3.013090,"{1, 3, 7, 9, 5, 4, 8, 10, 2, 6, 1}",3.026310,0.004387,0.031830
"{1, 6, 3, 9, 4, 8, 7, 2, 10, 5, 1}",3.352632,"{1, 6, 3, 9, 4, 8, 7, 2, 10, 5, 1}",3.352632,0.000000,0.032065
"{1, 5, 3, 8, 10, 9, 6, 4, 7, 2, 1}",3.322129,"{1, 2, 7, 4, 6, 10, 8, 3, 5, 9, 1}",3.323447,0.000397,0.032004
"{1, 8, 2, 9, 6, 10, 4, 7, 5, 3, 1}",3.386358,"{1, 8, 2, 9, 6, 10, 4, 7, 5, 3, 1}",3.386358,0.000000,0.032233
"{1, 7, 3, 9, 5, 6, 8, 2, 10, 4, 1}",3.096864,"{1, 7, 3, 9, 5, 6, 8, 2, 10, 4, 1}",3.096864,0.000000,0.032189
"{1, 4, 8, 10, 9, 6, 3, 7, 2, 5, 1}",2.866637,"{1, 5, 2, 7, 3, 6, 9, 10, 8, 4, 1}",2.866637,0.000000,0.031958
"{1, 5, 6, 4, 7, 3, 2, 9, 8, 10, 1}",2.849910,"{1, 10, 8, 9, 2, 3, 7, 4, 6, 5, 1}",2.849910,0.000000,0.032073
"{1, 2, 6, 4, 7, 10, 5, 8, 9, 3, 1}",2.727193,"{1, 9, 3, 8, 5, 10, 7, 4, 6, 2, 1}",2.726560,-0.000232,0.032034
"{1, 9, 7, 8, 5, 3, 10, 2, 4, 6, 1}",2.914189,"{1, 6, 4, 2, 10, 3, 5, 8, 7, 9, 1}",2.914189,0.000000,0.032037
"{1, 4, 8, 9, 7, 5, 6, 3, 10, 2, 1}",2.968472,"{1, 2, 10, 3, 6, 5, 7, 9, 8, 4, 1}",2.968472,0.000000,0.032308
"{1, 5, 4, 10, 3, 8, 7, 2, 6, 9, 1}",3.645393,"{1, 5, 4, 10, 3, 8, 7, 2, 6, 9, 1}",3.645393,0.000000,0.032102
"{1, 10, 4, 3, 2, 5, 6, 8, 9, 7, 1}",2.601872,"{1, 7, 9, 8, 6, 5, 2, 3, 4, 10, 1}",2.601872,0.000000,0.031962
"{1, 2, 8, 9, 3, 4, 5, 10, 6, 7, 1}",3.296999,"{1, 2, 8, 9, 3, 4, 5, 10, 6, 7, 1}",3.296999,0.000000,0.032469
"{1, 5, 2, 4, 9, 3, 7, 6, 8, 10, 1}",2.892257,"{1, 5, 2, 4, 9, 3, 7, 6, 8, 10, 1}",2.892257,0.000000,0.033363
"{1, 9, 10, 2, 4, 8, 5, 3, 6, 7, 1}",3.441765,"{1, 9, 10, 2, 4, 8, 5, 3, 6, 7, 1}",3.441765,0.000000,0.032054
"{1, 9, 4, 8, 10, 6, 7, 5, 2, 3, 1}",3.212933,"{1, 3, 2, 5, 7, 6, 10, 8, 4, 9, 1}",3.212932,0.000000,0.031905
"{1, 7, 4, 3, 2, 8, 10, 6, 9, 5, 1}",2.893933,"{1, 5, 9, 6, 10, 8, 2, 3, 4, 7, 1}",2.893933,0.000000,0.032203
"{1, 9, 2, 8, 4, 3, 6, 7, 5, 10, 1}",2.762229,"{1, 9, 2, 8, 4, 3, 6, 7, 5, 10, 1}",2.762229,0.000000,0.031977
"{1, 4, 3, 6, 2, 5, 8, 9, 10, 7, 1}",2.712919,"{1, 7, 10, 9, 8, 5, 6, 2, 3, 4, 1}",2.710777,-0.000789,0.032036
"{1, 5, 9, 3, 7, 8, 10, 4, 6, 2, 1}",2.670880,"{1, 5, 9, 3, 7, 8, 10, 4, 6, 2, 1}",2.670880,0.000000,0.032361
"{1, 5, 2, 6, 10, 8, 3, 4, 7, 9, 1}",2.786206,"{1, 5, 2, 6, 10, 8, 3, 4, 7, 9, 1}",2.786206,0.000000,0.032188
"{1, 2, 7, 9, 6, 10, 5, 8, 4, 3, 1}",2.869514,"{1, 2, 7, 9, 6, 10, 5, 8, 4, 3, 1}",2.869514,0.000000,0.031853
"{1, 8, 5, 10, 7, 6, 4, 9, 3, 2, 1}",2.643603,"{1, 2, 3, 9, 4, 6, 7, 10, 5, 8, 1}",2.643603,0.000000,0.032039
"{1, 2, 3, 10, 7, 4, 6, 8, 5, 9, 1}",3.031521,"{1, 9, 5, 8, 6, 4, 7, 10, 3, 2, 1}",3.031521,0.000000,0.031995
"{1, 9, 6, 10, 5, 2, 8, 3, 7, 4, 1}",3.181568,"{1, 9, 6, 10, 5, 2, 8, 3, 7, 4, 1}",3.181568,0.000000,0.031925
"{1, 4, 3, 9, 6, 5, 8, 7, 2, 10, 1}",3.312924,"{1, 10, 2, 7, 8, 5, 6, 9, 3, 4, 1}",3.312924,0.000000,0.032093
"{1, 4, 2, 9, 8, 7, 3, 6, 5, 10, 1}",2.792253,"{1, 4, 2, 9, 8, 7, 3, 6, 5, 10, 1}",2.792253,0.000000,0.031974
"{1, 4, 2, 8, 9, 7, 10, 3, 6, 5, 1}",2.828731,"{1, 5, 6, 3, 10, 7, 9, 8, 2, 4, 1}",2.828731,0.000000,0.031980
"{1, 10, 6, 3, 4, 8, 2, 5, 9, 7, 1}",3.304002,"{1, 10, 6, 3, 4, 8, 2, 5, 9, 7, 1}",3.304002,0.000000,0.032113
"{1, 3, 8, 4, 7, 5, 9, 2, 10, 6, 1}",2.914554,"{1, 3, 8, 4, 7, 5, 9, 2, 10, 6, 1}",2.914554,0.000000,0.032010
"{1, 4, 6, 5, 10, 9, 3, 7, 8, 2, 1}",2.763568,"{1, 4, 6, 5, 10, 9, 3, 7, 8, 2, 1}",2.763568,0.000000,0.032000
"{1, 10, 8, 5, 9, 3, 7, 2, 6, 4, 1}",2.697441,"{1, 4, 6, 2, 7, 3, 9, 5, 8, 10, 1}",2.697440,0.000000,0.032443
"{1, 7, 6, 5, 3, 9, 10, 8, 4, 2, 1}",3.015569,"{1, 2, 4, 8, 10, 9, 3, 5, 6, 7, 1}",3.015569,0.000000,0.032254
"{1, 4, 3, 2, 7, 5, 8, 6, 10, 9, 1}",3.287428,"{1, 9, 10, 6, 8, 5, 7, 2, 3, 4, 1}",3.287428,0.000000,0.032250
"{1, 10, 4, 5, 9, 8, 2, 3, 6, 7, 1}",3.260270,"{1, 10, 4, 5, 9, 8, 2, 3, 6, 7, 1}",3.260270,0.000000,0.032178
"{1, 8, 5, 6, 7, 2, 10, 4, 9, 3, 1}",2.485259,"{1, 3, 9, 4, 10, 2, 7, 6, 5, 8, 1}",2.485259,0.000000,0.031985
"{1, 4, 8, 9, 6, 5, 3, 10, 7, 2, 1}",2.674034,"{1, 2, 7, 10, 3, 5, 6, 9, 8, 4, 1}",2.674034,0.000000,0.031868
"{1, 7, 3, 10, 9, 4, 2, 6, 8, 5, 1}",2.881204,"{1, 7, 3, 10, 9, 4, 2, 6, 8, 5, 1}",2.881204,0.000000,0.031918
"{1, 8, 9, 7, 6, 4, 5, 10, 3, 2, 1}",3.187244,"{1, 10, 8, 9, 7, 6, 5, 4, 3, 2, 1}",3.255937,0.021552,0.032135
"{1, 3, 10, 9, 2, 8, 4, 5, 6, 7, 1}",2.911462,"{1, 7, 6, 5, 4, 8, 2, 9, 10, 3, 1}",2.911461,0.000000,0.032182
"{1, 5, 2, 10, 6, 3, 7, 4, 8, 9, 1}",2.987875,"{1, 9, 8, 4, 7, 3, 6, 10, 2, 5, 1}",2.987875,0.000000,0.032129
"{1, 7, 3, 10, 9, 4, 8, 6, 2, 5, 1}",3.106256,"{1, 7, 3, 10, 9, 4, 8, 6, 2, 5, 1}",3.106256,0.000000,0.032216
"{1, 2, 10, 7, 4, 9, 6, 5, 3, 8, 1}",2.363221,"{1, 8, 3, 5, 6, 9, 4, 7, 10, 2, 1}",2.363221,0.000000,0.031883
"{1, 5, 7, 6, 4, 3, 8, 2, 10, 9, 1}",3.350176,"{1, 9, 10, 2, 8, 3, 4, 6, 7, 5, 1}",3.350176,0.000000,0.031915
"{1, 5, 2, 3, 10, 6, 8, 7, 4, 9, 1}",2.771559,"{1, 5, 2, 3, 10, 6, 8, 7, 4, 9, 1}",2.771559,0.000000,0.032027
"{1, 9, 5, 4, 3, 2, 6, 7, 10, 8, 1}",2.832054,"{1, 8, 10, 7, 6, 2, 3, 4, 5, 9, 1}",2.832054,0.000000,0.031907
"{1, 10, 8, 3, 2, 6, 9, 7, 5, 4, 1}",2.625831,"{1, 4, 5, 7, 2, 3, 8, 6, 9, 10, 1}",2.634633,0.003352,0.032093
"{1, 3, 2, 4, 10, 8, 9, 5, 6, 7, 1}",3.080106,"{1, 3, 2, 4, 10, 8, 9, 5, 6, 7, 1}",3.080106,0.000000,0.032196
"{1, 2, 3, 9, 4, 7, 10, 8, 5, 6, 1}",2.206152,"{1, 6, 5, 8, 10, 7, 4, 9, 3, 2, 1}",2.206152,0.000000,0.032113
"{1, 7, 2, 8, 6, 9, 4, 5, 10, 3, 1}",2.987558,"{1, 7, 2, 8, 6, 9, 4, 5, 10, 3, 1}",2.987558,0.000000,0.032723
"{1, 9, 7, 8, 5, 10, 3, 4, 2, 6, 1}",2.877297,"{1, 6, 2, 4, 3, 10, 5, 8, 7, 9, 1}",2.877297,0.000000,0.032625
"{1, 4, 10, 8, 6, 9, 3, 2, 7, 5, 1}",2.372408,"{1, 5, 7, 2, 3, 9, 6, 8, 10, 4, 1}",2.372408,0.000000,0.032696
"{1, 3, 10, 9, 5, 8, 2, 4, 7, 6, 1}",2.879313,"{1, 6, 7, 4, 2, 8, 5, 9, 10, 3, 1}",2.879313,0.000000,0.032357
"{1, 4, 7, 8, 3, 10, 6, 5, 9, 2, 1}",3.190348,"{1, 2, 9, 5, 6, 10, 3, 8, 7, 4, 1}",3.190347,0.000000,0.032118
"{1, 8, 2, 7, 6, 5, 10, 9, 4, 3, 1}",1.938751,"{1, 3, 4, 9, 10, 5, 6, 7, 2, 8, 1}",1.938751,0.000000,0.032121
"{1, 4, 7, 2, 9, 3, 5, 10, 8, 6, 1}",3.010399,"{1, 2, 7, 9, 3, 5, 4, 10, 8, 6, 1}",3.102476,0.030586,0.032338
"{1, 5, 6, 9, 3, 10, 8, 4, 7, 2, 1}",2.918144,"{1, 2, 7, 4, 8, 10, 3, 9, 6, 5, 1}",2.918144,0.000000,0.031854
"{1, 4, 7, 8, 6, 9, 2, 10, 5, 3, 1}",2.689195,"{1, 4, 7, 8, 6, 9, 2, 10, 5, 3, 1}",2.689195,0.000000,0.031981
"{1, 7, 8, 4, 10, 5, 9, 6, 3, 2, 1}",2.493960,"{1, 2, 3, 6, 9, 5, 10, 4, 8, 7, 1}",2.493960,0.000000,0.032112
"{1, 3, 2, 10, 5, 9, 4, 7, 8, 6, 1}",2.949600,"{1, 3, 2, 10, 5, 9, 4, 7, 8, 6, 1}",2.949600,0.000000,0.032048
"{1, 9, 3, 6, 2, 4, 7, 5, 8, 10, 1}",2.641006,"{1, 9, 3, 6, 2, 4, 7, 5, 8, 10, 1}",2.641006,0.000000,0.031922
"{1, 5, 10, 9, 3, 6, 7, 8, 4, 2, 1}",3.080555,"{1, 2, 4, 8, 7, 6, 3, 9, 10, 5, 1}",3.080554,0.000000,0.031882
"{1, 2, 5, 3, 6, 10, 8, 4, 7, 9, 1}",2.781896,"{1, 2, 5, 3, 6, 10, 8, 4, 7, 9, 1}",2.781896,0.000000,0.031907
"{1, 3, 8, 2, 4, 7, 10, 9, 5, 6, 1}",2.782892,"{1, 3, 8, 2, 4, 7, 10, 9, 5, 6, 1}",2.782892,0.000000,0.031934
"{1, 8, 4, 9, 7, 5, 10, 3, 6, 2, 1}",2.693976,"{1, 8, 4, 9, 7, 5, 10, 3, 6, 2, 1}",2.693976,0.000000,0.031911
"{1, 6, 4, 8, 9, 3, 2, 5, 7, 10, 1}",3.177466,"{1, 6, 4, 8, 9, 3, 2, 5, 7, 10, 1}",3.177466,0.000000,0.032126
"{1, 6, 5, 8, 4, 10, 7, 3, 9, 2, 1}",2.552293,"{1, 2, 9, 3, 7, 10, 4, 8, 5, 6, 1}",2.552292,0.000000,0.032421
"{1, 5, 6, 4, 2, 3, 9, 10, 7, 8, 1}",2.858919,"{1, 5, 6, 4, 2, 3, 9, 7, 10, 8, 1}",2.850569,-0.002921,0.032041
"{1, 6, 10, 9, 5, 3, 7, 2, 8, 4, 1}",2.903610,"{1, 4, 8, 2, 7, 3, 5, 9, 10, 6, 1}",2.903610,0.000000,0.032391
"{1, 4, 5, 10, 8, 2, 7, 9, 3, 6, 1}",3.251545,"{1, 6, 3, 9, 7, 2, 8, 10, 5, 4, 1}",3.251545,0.000000,0.032271
"{1, 8, 5, 3, 10, 6, 4, 2, 9, 7, 1}",2.043380,"{1, 7, 9, 2, 4, 6, 10, 3, 5, 8, 1}",2.043380,0.000000,0.032133
"{1, 3, 9, 2, 4, 6, 8, 7, 10, 5, 1}",2.845081,"{1, 5, 10, 7, 8, 6, 4, 2, 9, 3, 1}",2.845081,0.000000,0.032093
"{1, 7, 9, 8, 4, 2, 3, 6, 10, 5, 1}",3.463171,"{1, 5, 10, 6, 3, 2, 4, 8, 9, 7, 1}",3.463171,0.000000,0.032192
"{1, 7, 10, 6, 5, 9, 4, 8, 2, 3, 1}",2.793842,"{1, 7, 10, 6, 5, 9, 4, 8, 2, 3, 1}",2.793842,0.000000,0.031950
"{1, 5, 6, 7, 4, 9, 10, 3, 2, 8, 1}",2.973635,"{1, 8, 2, 3, 10, 9, 4, 7, 6, 5, 1}",2.973635,0.000000,0.032180
"{1, 7, 4, 10, 6, 5, 8, 3, 9, 2, 1}",2.851550,"{1, 7, 4, 10, 6, 5, 8, 3, 9, 2, 1}",2.851550,0.000000,0.032085
"{1, 6, 2, 10, 7, 5, 4, 3, 8, 9, 1}",2.759847,"{1, 9, 8, 3, 4, 5, 7, 10, 2, 6, 1}",2.759847,0.000000,0.032033
"{1, 8, 4, 6, 2, 10, 7, 9, 5, 3, 1}",2.918439,"{1, 3, 5, 9, 7, 10, 2, 6, 4, 8, 1}",2.918439,0.000000,0.032034
"{1, 8, 6, 10, 5, 4, 3, 2, 7, 9, 1}",3.130238,"{1, 8, 6, 10, 5, 4, 3, 2, 7, 9, 1}",3.130238,0.000000,0.032267
"{1, 9, 3, 5, 6, 10, 4, 8, 7, 2, 1}",2.524748,"{1, 2, 7, 8, 4, 10, 6, 5, 3, 9, 1}",2.524748,0.000000,0.032003
"{1, 5, 7, 2, 10, 9, 4, 6, 8, 3, 1}",2.303827,"{1, 5, 7, 2, 10, 9, 4, 6, 8, 3, 1}",2.303827,0.000000,0.031993
"{1, 5, 2, 6, 3, 8, 7, 10, 9, 4, 1}",2.922942,"{1, 4, 9, 10, 7, 8, 3, 6, 2, 5, 1}",2.922942,0.000000,0.032329
"{1, 5, 10, 6, 2, 4, 8, 3, 9, 7, 1}",2.325781,"{1, 5, 10, 6, 2, 4, 8, 3, 9, 7, 1}",2.325781,0.000000,0.032387
"{1, 7, 10, 5, 4, 9, 2, 3, 8, 6, 1}",3.338361,"{1, 6, 8, 3, 2, 9, 4, 5, 10, 7, 1}",3.338361,0.000000,0.032007
"{1, 6, 4, 9, 3, 5, 10, 7, 8, 2, 1}",2.608966,"{1, 4, 9, 3, 6, 5, 10, 7, 8, 2, 1}",2.621196,0.004688,0.032242
"{1, 3, 10, 2, 4, 7, 5, 8, 9, 6, 1}",2.648620,"{1, 3, 10, 2, 4, 7, 5, 8, 9, 6, 1}",2.648620,0.000000,0.032108
"{1, 2, 8, 7, 3, 6, 10, 9, 5, 4, 1}",2.696212,"{1, 4, 5, 9, 10, 6, 3, 7, 8, 2, 1}",2.696212,0.000000,0.032060
"{1, 6, 4, 5, 3, 10, 7, 9, 2, 8, 1}",3.237172,"{1, 8, 2, 9, 7, 10, 3, 5, 4, 6, 1}",3.237171,0.000000,0.032730
"{1, 4, 7, 2, 5, 3, 8, 6, 9, 10, 1}",2.891965,"{1, 10, 9, 6, 8, 3, 5, 2, 7, 4, 1}",2.891964,0.000000,0.031971
"{1, 4, 8, 2, 3, 10, 7, 9, 5, 6, 1}",2.624094,"{1, 4, 6, 5, 9, 7, 10, 3, 2, 8, 1}",2.638200,0.005375,0.031868
"{1, 9, 8, 10, 5, 7, 2, 3, 6, 4, 1}",2.034906,"{1, 4, 6, 3, 2, 7, 5, 10, 8, 9, 1}",2.034906,0.000000,0.032034
"{1, 2, 10, 4, 3, 7, 6, 5, 9, 8, 1}",3.271827,"{1, 8, 9, 5, 6, 7, 3, 4, 10, 2, 1}",3.271827,0.000000,0.031833
"{1, 9, 8, 6, 2, 7, 10, 4, 5, 3, 1}",1.857965,"{1, 3, 5, 4, 10, 7, 2, 6, 8, 9, 1}",1.857965,0.000000,0.032077
"{1, 6, 4, 5, 10, 8, 3, 7, 2, 9, 1}",2.807303,"{1, 9, 2, 7, 3, 8, 10, 5, 4, 6, 1}",2.807303,0.000000,0.031994
"{1, 7, 10, 5, 8, 6, 9, 2, 4, 3, 1}",3.019923,"{1, 3, 4, 2, 9, 6, 8, 5, 10, 7, 1}",3.019923,0.000000,0.031870
"{1, 2, 3, 7, 5, 6, 4, 9, 8, 10, 1}",2.241045,"{1, 10, 8, 9, 4, 6, 5, 7, 3, 2, 1}",2.241045,0.000000,0.032051
"{1, 4, 6, 10, 3, 2, 8, 9, 5, 7, 1}",3.100539,"{1, 4, 6, 10, 3, 2, 8, 9, 5, 7, 1}",3.100539,0.000000,0.032240
"{1, 9, 6, 10, 3, 4, 2, 7, 5, 8, 1}",2.757617,"{1, 9, 6, 10, 3, 4, 2, 7, 5, 8, 1}",2.757617,0.000000,0.032219
"{1, 8, 3, 6, 7, 2, 10, 5, 9, 4, 1}",2.475033,"{1, 8, 3, 6, 7, 2, 10, 5, 4, 9, 1}",2.474342,-0.000279,0.031965
"{1, 10, 5, 4, 2, 8, 7, 3, 9, 6, 1}",3.224454,"{1, 9, 6, 3, 7, 8, 2, 4, 5, 10, 1}",3.221958,-0.000774,0.032012
"{1, 9, 2, 5, 4, 3, 7, 6, 10, 8, 1}",3.171954,"{1, 10, 2, 5, 4, 3, 7, 6, 8, 9, 1}",3.171739,-0.000068,0.031969
"{1, 10, 4, 9, 5, 8, 2, 6, 3, 7, 1}",2.778571,"{1, 10, 4, 9, 5, 8, 2, 6, 3, 7, 1}",2.778571,0.000000,0.031953
"{1, 2, 4, 7, 9, 5, 8, 6, 10, 3, 1}",3.524512,"{1, 2, 4, 7, 9, 5, 8, 6, 10, 3, 1}",3.524512,0.000000,0.031777
"{1, 9, 10, 2, 5, 8, 4, 7, 6, 3, 1}",2.666770,"{1, 9, 10, 2, 5, 8, 4, 7, 6, 3, 1}",2.666770,0.000000,0.032063
"{1, 2, 10, 8, 3, 5, 9, 7, 4, 6, 1}",3.082028,"{1, 6, 4, 7, 9, 5, 3, 8, 10, 2, 1}",3.082027,0.000000,0.031975
"{1, 10, 5, 6, 4, 8, 9, 3, 2, 7, 1}",2.926628,"{1, 10, 5, 6, 4, 8, 9, 3, 2, 7, 1}",2.926628,0.000000,0.032053
"{1, 3, 9, 8, 6, 2, 10, 5, 4, 7, 1}",2.504487,"{1, 7, 4, 5, 10, 2, 6, 8, 9, 3, 1}",2.504487,0.000000,0.032808
"{1, 5, 3, 8, 4, 2, 9, 7, 10, 6, 1}",2.672994,"{1, 5, 3, 8, 4, 2, 9, 7, 10, 6, 1}",2.672994,0.000000,0.031858
"{1, 7, 4, 5, 9, 8, 10, 6, 3, 2, 1}",2.939950,"{1, 7, 4, 5, 9, 8, 10, 6, 3, 2, 1}",2.939950,0.000000,0.032045
"{1, 7, 4, 8, 5, 10, 6, 9, 2, 3, 1}",3.229914,"{1, 3, 2, 9, 6, 10, 5, 8, 4, 7, 1}",3.229914,0.000000,0.031979
"{1, 8, 4, 6, 10, 2, 5, 3, 9, 7, 1}",3.183521,"{1, 8, 4, 6, 10, 2, 5, 3, 9, 7, 1}",3.183521,0.000000,0.032171
"{1, 2, 9, 4, 6, 3, 8, 7, 10, 5, 1}",3.101730,"{1, 2, 9, 4, 6, 3, 8, 7, 10, 5, 1}",3.101730,0.000000,0.031907
"{1, 5, 9, 8, 7, 4, 3, 10, 2, 6, 1}",3.108657,"{1, 5, 9, 8, 7, 4, 3, 10, 2, 6, 1}",3.108657,0.000000,0.032369
"{1, 10, 2, 7, 3, 4, 5, 6, 8, 9, 1}",2.290383,"{1, 10, 2, 7, 3, 4, 5, 6, 8, 9, 1}",2.290383,0.000000,0.032208
"{1, 9, 7, 10, 2, 4, 3, 6, 5, 8, 1}",2.687819,"{1, 5, 8, 6, 3, 4, 2, 10, 7, 9, 1}",2.683019,-0.001786,0.032406
"{1, 6, 10, 5, 9, 8, 7, 3, 2, 4, 1}",2.909082,"{1, 6, 10, 5, 9, 8, 7, 3, 2, 4, 1}",2.909082,0.000000,0.032079
"{1, 6, 7, 8, 3, 10, 4, 2, 9, 5, 1}",2.476702,"{1, 6, 7, 8, 3, 10, 4, 2, 9, 5, 1}",2.476702,0.000000,0.032161
"{1, 6, 5, 3, 9, 8, 2, 10, 7, 4, 1}",2.814922,"{1, 4, 7, 10, 2, 8, 9, 3, 5, 6, 1}",2.814922,0.000000,0.032059
"{1, 6, 8, 10, 2, 3, 9, 5, 7, 4, 1}",2.520142,"{1, 6, 8, 10, 2, 3, 9, 5, 7, 4, 1}",2.520142,0.000000,0.032062
"{1, 7, 5, 2, 6, 4, 3, 8, 9, 10, 1}",3.189019,"{1, 10, 9, 8, 3, 4, 6, 2, 5, 7, 1}",3.189019,0.000000,0.032072
"{1, 8, 2, 7, 4, 9, 6, 3, 5, 10, 1}",2.986979,"{1, 10, 5, 3, 6, 9, 4, 7, 2, 8, 1}",2.986979,0.000000,0.032084
"{1, 9, 3, 5, 4, 10, 6, 8, 7, 2, 1}",2.925322,"{1, 2, 7, 8, 6, 10, 4, 5, 3, 9, 1}",2.925322,0.000000,0.032048
"{1, 4, 9, 6, 2, 10, 5, 8, 3, 7, 1}",3.031377,"{1, 4, 9, 2, 6, 10, 5, 8, 3, 7, 1}",3.027767,-0.001191,0.032145
"{1, 2, 9, 4, 7, 3, 8, 6, 10, 5, 1}",2.650209,"{1, 2, 9, 4, 7, 3, 8, 6, 10, 5, 1}",2.650209,0.000000,0.031908
"{1, 5, 2, 10, 4, 3, 6, 8, 7, 9, 1}",2.760310,"{1, 9, 7, 8, 6, 3, 4, 10, 2, 5, 1}",2.760310,0.000000,0.032310
"{1, 3, 5, 9, 4, 2, 6, 8, 7, 10, 1}",2.966166,"{1, 10, 7, 8, 6, 2, 4, 9, 5, 3, 1}",2.966166,0.000000,0.032517
"{1, 8, 4, 6, 5, 10, 3, 7, 2, 9, 1}",2.369232,"{1, 9, 2, 7, 3, 10, 5, 6, 4, 8, 1}",2.369232,0.000000,0.031918
"{1, 4, 9, 3, 10, 5, 6, 7, 2, 8, 1}",3.326763,"{1, 8, 2, 7, 6, 5, 10, 3, 9, 4, 1}",3.326763,0.000000,0.032150
"{1, 9, 3, 4, 2, 10, 6, 5, 8, 7, 1}",2.654633,"{1, 7, 8, 5, 6, 10, 2, 4, 3, 9, 1}",2.654633,0.000000,0.032083
"{1, 4, 5, 7, 3, 6, 8, 2, 10, 9, 1}",2.820794,"{1, 4, 5, 7, 3, 6, 8, 2, 10, 9, 1}",2.820794,0.000000,0.032036
"{1, 6, 4, 5, 8, 3, 2, 10, 7, 9, 1}",2.279754,"{1, 6, 4, 5, 8, 3, 2, 10, 7, 9, 1}",2.279754,0.000000,0.032276
"{1, 8, 3, 2, 4, 6, 9, 10, 5, 7, 1}",2.511357,"{1, 7, 5, 10, 9, 6, 4, 2, 3, 8, 1}",2.511357,0.000000,0.032111
"{1, 5, 9, 4, 8, 3, 6, 2, 7, 10, 1}",2.918706,"{1, 10, 7, 2, 6, 3, 8, 4, 9, 5, 1}",2.918706,0.000000,0.032185
"{1, 2, 8, 7, 5, 3, 9, 6, 4, 10, 1}",2.352251,"{1, 10, 4, 6, 9, 3, 5, 7, 8, 2, 1}",2.352251,0.000000,0.031868
"{1, 10, 2, 8, 3, 5, 9, 7, 6, 4, 1}",2.855171,"{1, 10, 2, 8, 3, 5, 9, 7, 6, 4, 1}",2.855171,0.000000,0.032218
"{1, 9, 4, 10, 8, 7, 6, 5, 3, 2, 1}",2.772798,"{1, 2, 3, 5, 6, 7, 8, 10, 4, 9, 1}",2.772798,0.000000,0.031985
"{1, 9, 4, 7, 6, 5, 2, 3, 10, 8, 1}",2.868452,"{1, 9, 4, 7, 6, 5, 2, 3, 10, 8, 1}",2.868452,0.000000,0.032097
"{1, 2, 6, 4, 9, 3, 7, 5, 8, 10, 1}",2.942063,"{1, 10, 8, 5, 7, 3, 9, 4, 6, 2, 1}",2.942062,0.000000,0.032077
"{1, 4, 5, 7, 10, 3, 9, 8, 2, 6, 1}",2.770405,"{1, 6, 2, 8, 9, 3, 10, 7, 5, 4, 1}",2.770405,0.000000,0.032290
"{1, 9, 8, 7, 10, 3, 4, 6, 5, 2, 1}",2.995885,"{1, 2, 5, 6, 4, 3, 10, 7, 8, 9, 1}",2.995885,0.000000,0.031891
"{1, 7, 8, 3, 5, 2, 6, 10, 4, 9, 1}",2.716818,"{1, 7, 8, 3, 5, 2, 6, 10, 4, 9, 1}",2.716818,0.000000,0.032021
"{1, 2, 6, 8, 7, 9, 10, 5, 4, 3, 1}",2.695110,"{1, 3, 4, 5, 10, 9, 7, 8, 6, 2, 1}",2.695110,0.000000,0.032041
"{1, 7, 10, 6, 2, 9, 3, 5, 4, 8, 1}",3.028022,"{1, 7, 10, 6, 2, 9, 3, 5, 4, 8, 1}",3.028022,0.000000,0.032053
"{1, 8, 5, 7, 6, 9, 3, 4, 2, 10, 1}",3.479936,"{1, 3, 9, 6, 7, 8, 5, 4, 2, 10, 1}",3.479060,-0.000252,0.032427
"{1, 10, 6, 7, 8, 9, 3, 5, 4, 2, 1}",2.752307,"{1, 10, 6, 7, 8, 9, 3, 5, 4, 2, 1}",2.752307,0.000000,0.032561
"{1, 5, 6, 2, 8, 9, 10, 3, 4, 7, 1}",3.233519,"{1, 7, 4, 3, 10, 9, 8, 2, 6, 5, 1}",3.233519,0.000000,0.032249
"{1, 3, 2, 10, 8, 6, 9, 5, 7, 4, 1}",2.890150,"{1, 3, 2, 10, 8, 6, 9, 5, 7, 4, 1}",2.890150,0.000000,0.032210
"{1, 5, 8, 10, 7, 3, 2, 4, 9, 6, 1}",2.784808,"{1, 6, 5, 9, 4, 2, 3, 7, 10, 8, 1}",2.790837,0.002165,0.032012
