optimal_tour,optimal_tour_length,nearest_neighbor_tour,nearest_neighbor_tour_length,score,time
"{1, 17, 15, 19, 5, 9, 4, 6, 16, 7, 2, 20, 11, 8, 18, 14, 10, 13, 12, 3, 1}",3.917590,"{1, 3, 19, 15, 17, 4, 16, 6, 9, 5, 14, 13, 12, 10, 8, 11, 18, 2, 7, 20, 1}",4.875393,0.244488,0.000051
"{1, 12, 5, 7, 2, 6, 8, 4, 10, 16, 9, 14, 15, 13, 18, 19, 17, 20, 11, 3, 1}",3.763766,"{1, 11, 3, 19, 18, 13, 15, 14, 16, 9, 10, 8, 6, 4, 2, 5, 12, 7, 20, 17, 1}",3.995761,0.061639,0.000052
"{1, 6, 5, 19, 7, 10, 3, 14, 16, 9, 13, 2, 11, 8, 12, 18, 4, 17, 20, 15, 1}",3.771707,"{1, 6, 15, 4, 17, 20, 5, 19, 7, 10, 3, 14, 16, 9, 13, 2, 11, 8, 12, 18, 1}",4.062027,0.076973,0.000057
"{1, 14, 19, 18, 17, 7, 12, 15, 13, 2, 3, 4, 6, 10, 8, 5, 16, 9, 11, 20, 1}",3.972011,"{1, 14, 19, 4, 3, 6, 10, 2, 13, 15, 12, 7, 17, 18, 20, 11, 9, 16, 5, 8, 1}",4.439678,0.117741,0.000052
"{1, 9, 12, 14, 7, 16, 13, 11, 15, 18, 3, 10, 17, 19, 6, 4, 5, 20, 8, 2, 1}",3.378244,"{1, 12, 9, 8, 20, 5, 4, 6, 19, 17, 10, 18, 3, 13, 16, 7, 14, 2, 11, 15, 1}",4.397511,0.301715,0.000051
"{1, 8, 5, 10, 14, 4, 2, 12, 13, 17, 7, 6, 3, 16, 15, 18, 11, 19, 9, 20, 1}",3.823393,"{1, 20, 10, 14, 4, 2, 12, 13, 17, 7, 6, 3, 16, 15, 18, 11, 9, 19, 8, 5, 1}",4.037155,0.055909,0.000051
"{1, 18, 10, 15, 4, 12, 14, 16, 7, 3, 19, 2, 8, 11, 6, 5, 13, 17, 9, 20, 1}",4.247882,"{1, 20, 9, 17, 13, 5, 10, 15, 4, 12, 14, 16, 7, 2, 19, 3, 18, 11, 6, 8, 1}",5.329118,0.254535,0.000058
"{1, 15, 7, 6, 10, 2, 11, 18, 20, 14, 17, 9, 12, 8, 5, 19, 3, 16, 4, 13, 1}",4.132210,"{1, 13, 4, 16, 19, 5, 8, 12, 9, 17, 14, 20, 18, 11, 2, 10, 6, 7, 15, 3, 1}",4.957065,0.199616,0.000052
"{1, 8, 19, 16, 15, 9, 3, 6, 7, 11, 5, 10, 4, 12, 13, 20, 17, 14, 18, 2, 1}",3.525685,"{1, 14, 2, 18, 17, 13, 20, 7, 6, 3, 11, 5, 10, 4, 12, 8, 19, 16, 15, 9, 1}",4.364541,0.237927,0.000051
"{1, 16, 17, 19, 12, 4, 3, 7, 11, 8, 10, 13, 5, 14, 20, 9, 2, 6, 18, 15, 1}",3.905710,"{1, 15, 19, 17, 16, 12, 4, 3, 7, 11, 8, 10, 13, 20, 14, 5, 9, 2, 6, 18, 1}",4.265416,0.092097,0.000052
"{1, 17, 13, 5, 15, 8, 12, 14, 10, 18, 7, 20, 2, 4, 19, 11, 3, 16, 6, 9, 1}",3.717619,"{1, 17, 13, 5, 8, 12, 14, 2, 20, 4, 19, 11, 3, 16, 6, 9, 15, 10, 18, 7, 1}",5.160333,0.388075,0.000051
"{1, 9, 17, 7, 16, 8, 3, 10, 15, 18, 11, 6, 20, 13, 2, 19, 12, 4, 5, 14, 1}",3.577664,"{1, 9, 17, 5, 14, 4, 12, 19, 2, 13, 20, 6, 18, 11, 16, 7, 15, 10, 3, 8, 1}",4.125901,0.153239,0.000052
"{1, 6, 13, 4, 20, 11, 10, 2, 8, 3, 19, 14, 7, 5, 12, 18, 9, 15, 16, 17, 1}",3.228782,"{1, 17, 16, 15, 9, 18, 12, 7, 5, 14, 19, 3, 8, 2, 11, 10, 20, 4, 13, 6, 1}",3.334769,0.032826,0.000052
"{1, 7, 16, 5, 12, 6, 18, 9, 19, 10, 15, 14, 8, 3, 13, 4, 2, 11, 17, 20, 1}",4.081142,"{1, 20, 17, 2, 11, 15, 10, 18, 9, 19, 12, 6, 7, 16, 5, 14, 8, 4, 13, 3, 1}",4.885556,0.197105,0.000051
"{1, 20, 10, 16, 2, 7, 3, 4, 5, 14, 8, 12, 13, 18, 17, 6, 19, 9, 15, 11, 1}",3.664843,"{1, 20, 10, 16, 15, 9, 19, 11, 6, 17, 18, 8, 13, 12, 5, 4, 3, 7, 2, 14, 1}",4.719484,0.287773,0.000051
"{1, 7, 5, 15, 3, 17, 11, 8, 14, 18, 4, 10, 2, 16, 19, 13, 20, 6, 12, 9, 1}",3.952109,"{1, 7, 5, 9, 12, 6, 20, 13, 15, 3, 11, 8, 17, 14, 10, 4, 2, 16, 19, 18, 1}",5.010465,0.267795,0.000052
"{1, 19, 5, 2, 3, 7, 16, 14, 4, 12, 10, 15, 18, 8, 11, 9, 17, 13, 20, 6, 1}",3.612699,"{1, 19, 6, 20, 13, 17, 9, 11, 8, 18, 15, 10, 12, 16, 7, 3, 14, 4, 2, 5, 1}",3.791475,0.049486,0.000052
"{1, 14, 3, 2, 4, 16, 12, 7, 8, 20, 10, 13, 9, 15, 6, 18, 17, 5, 19, 11, 1}",3.657365,"{1, 11, 10, 8, 20, 7, 12, 16, 4, 14, 3, 2, 19, 17, 5, 18, 6, 15, 13, 9, 1}",4.206404,0.150119,0.000051
"{1, 12, 4, 3, 9, 10, 15, 20, 5, 2, 16, 19, 18, 7, 13, 14, 17, 8, 6, 11, 1}",3.789079,"{1, 11, 8, 6, 17, 14, 13, 7, 18, 19, 15, 10, 9, 12, 4, 3, 20, 5, 2, 16, 1}",4.727675,0.247711,0.000051
"{1, 18, 4, 11, 3, 10, 16, 20, 7, 13, 19, 5, 9, 6, 12, 15, 2, 14, 17, 8, 1}",3.423435,"{1, 18, 4, 11, 3, 9, 6, 12, 14, 17, 8, 2, 15, 5, 19, 13, 7, 20, 16, 10, 1}",3.921969,0.145624,0.000051
"{1, 16, 17, 6, 2, 20, 7, 10, 13, 9, 18, 19, 3, 15, 8, 11, 12, 5, 14, 4, 1}",3.435892,"{1, 4, 14, 5, 3, 19, 18, 15, 8, 11, 12, 9, 13, 10, 7, 20, 6, 17, 16, 2, 1}",3.787766,0.102412,0.000051
"{1, 11, 3, 16, 4, 5, 13, 14, 10, 17, 7, 6, 18, 19, 2, 8, 15, 9, 12, 20, 1}",3.554346,"{1, 11, 3, 16, 4, 5, 17, 10, 14, 13, 7, 6, 19, 18, 8, 2, 15, 9, 12, 20, 1}",3.835069,0.078980,0.000051
"{1, 12, 3, 4, 7, 9, 19, 5, 15, 11, 2, 10, 18, 14, 17, 20, 13, 16, 8, 6, 1}",3.637127,"{1, 12, 3, 4, 9, 19, 5, 15, 11, 10, 2, 18, 17, 20, 13, 16, 6, 8, 7, 14, 1}",5.370960,0.476704,0.000051
"{1, 12, 3, 19, 18, 14, 8, 17, 4, 16, 11, 2, 7, 15, 13, 10, 9, 6, 5, 20, 1}",3.715292,"{1, 12, 3, 20, 5, 6, 9, 2, 7, 13, 15, 10, 11, 8, 17, 16, 4, 18, 14, 19, 1}",4.443443,0.195988,0.000051
"{1, 5, 9, 14, 15, 20, 11, 3, 4, 19, 18, 13, 2, 6, 16, 17, 12, 8, 10, 7, 1}",3.718493,"{1, 5, 9, 14, 15, 20, 4, 19, 3, 11, 17, 16, 6, 2, 13, 18, 12, 8, 10, 7, 1}",4.214349,0.133349,0.000051
"{1, 4, 9, 19, 11, 5, 13, 2, 12, 14, 16, 6, 20, 8, 10, 18, 7, 17, 15, 3, 1}",4.092515,"{1, 4, 9, 19, 11, 17, 15, 3, 18, 7, 2, 12, 14, 16, 6, 20, 8, 10, 5, 13, 1}",4.645376,0.135091,0.000051
"{1, 6, 18, 2, 13, 14, 17, 8, 4, 10, 12, 15, 19, 9, 20, 7, 16, 3, 5, 11, 1}",4.239973,"{1, 6, 18, 2, 13, 8, 10, 4, 11, 16, 3, 5, 14, 17, 12, 19, 15, 9, 20, 7, 1}",4.935410,0.164019,0.000051
"{1, 12, 5, 6, 2, 7, 13, 9, 17, 10, 19, 18, 14, 20, 11, 3, 16, 15, 8, 4, 1}",3.917912,"{1, 5, 6, 2, 7, 13, 9, 17, 10, 19, 14, 18, 20, 11, 16, 3, 12, 4, 8, 15, 1}",4.437642,0.132655,0.000051
"{1, 8, 9, 18, 6, 15, 7, 10, 4, 2, 19, 3, 5, 11, 12, 20, 17, 13, 14, 16, 1}",3.480888,"{1, 8, 9, 18, 6, 15, 7, 10, 20, 17, 13, 14, 16, 12, 11, 5, 4, 3, 2, 19, 1}",4.081084,0.172426,0.000060
"{1, 19, 7, 12, 8, 17, 11, 10, 6, 2, 4, 18, 3, 14, 16, 20, 15, 13, 5, 9, 1}",4.064187,"{1, 9, 13, 15, 5, 20, 16, 3, 14, 18, 4, 2, 6, 11, 10, 17, 8, 12, 7, 19, 1}",4.481424,0.102662,0.000051
"{1, 8, 20, 3, 11, 4, 18, 7, 15, 13, 5, 16, 14, 10, 9, 6, 17, 19, 2, 12, 1}",3.822899,"{1, 8, 12, 20, 2, 19, 17, 6, 14, 10, 9, 5, 16, 13, 18, 4, 7, 15, 11, 3, 1}",4.472223,0.169851,0.000051
"{1, 3, 7, 4, 5, 2, 14, 17, 16, 8, 19, 11, 15, 12, 13, 18, 20, 6, 10, 9, 1}",3.894331,"{1, 9, 6, 20, 18, 13, 12, 15, 11, 8, 19, 16, 14, 17, 2, 5, 7, 3, 4, 10, 1}",4.601169,0.181504,0.000052
"{1, 5, 8, 20, 11, 15, 17, 3, 4, 2, 9, 6, 14, 16, 7, 12, 18, 19, 13, 10, 1}",4.088240,"{1, 10, 19, 18, 13, 7, 16, 12, 14, 6, 3, 4, 9, 2, 17, 11, 20, 8, 5, 15, 1}",5.407776,0.322764,0.000051
"{1, 3, 11, 16, 12, 4, 8, 15, 6, 2, 18, 13, 5, 14, 20, 7, 19, 17, 9, 10, 1}",3.250326,"{1, 3, 10, 9, 19, 17, 7, 13, 18, 5, 14, 20, 12, 4, 8, 15, 6, 2, 16, 11, 1}",3.587523,0.103743,0.000051
"{1, 18, 14, 11, 15, 10, 5, 7, 3, 19, 2, 4, 20, 6, 17, 12, 8, 9, 16, 13, 1}",4.137674,"{1, 13, 18, 14, 11, 15, 10, 7, 3, 19, 2, 5, 16, 8, 9, 12, 20, 6, 17, 4, 1}",5.300395,0.281008,0.000052
"{1, 15, 7, 3, 17, 12, 18, 20, 4, 13, 11, 14, 6, 5, 10, 2, 16, 19, 9, 8, 1}",3.423736,"{1, 9, 19, 16, 15, 7, 3, 12, 18, 20, 4, 13, 11, 14, 6, 5, 10, 2, 8, 17, 1}",4.615723,0.348154,0.000052
"{1, 4, 5, 7, 20, 13, 18, 8, 2, 11, 6, 17, 12, 9, 16, 3, 15, 19, 10, 14, 1}",4.301407,"{1, 14, 19, 8, 2, 11, 17, 6, 18, 13, 20, 7, 5, 4, 10, 15, 3, 16, 9, 12, 1}",5.023667,0.167913,0.000051
"{1, 9, 3, 10, 16, 18, 4, 2, 6, 14, 5, 20, 11, 13, 17, 12, 15, 8, 19, 7, 1}",3.403972,"{1, 7, 9, 19, 8, 17, 13, 11, 12, 2, 6, 18, 4, 16, 10, 3, 15, 20, 14, 5, 1}",4.495840,0.320763,0.000052
"{1, 19, 12, 2, 18, 8, 4, 17, 13, 10, 16, 14, 11, 7, 20, 3, 15, 9, 5, 6, 1}",3.470567,"{1, 19, 6, 5, 15, 9, 12, 2, 18, 8, 4, 17, 13, 16, 10, 11, 7, 20, 3, 14, 1}",4.064927,0.171257,0.000052
"{1, 5, 20, 4, 11, 18, 3, 16, 8, 2, 13, 17, 10, 15, 14, 7, 6, 19, 12, 9, 1}",4.216718,"{1, 9, 12, 19, 6, 10, 13, 17, 2, 8, 16, 3, 18, 11, 4, 20, 5, 7, 14, 15, 1}",4.490800,0.064999,0.000052
"{1, 19, 12, 4, 8, 14, 18, 20, 13, 2, 9, 10, 6, 15, 5, 3, 7, 17, 11, 16, 1}",3.801483,"{1, 19, 16, 11, 17, 7, 3, 5, 10, 9, 2, 13, 4, 8, 20, 14, 18, 6, 15, 12, 1}",4.264361,0.121763,0.000052
"{1, 2, 11, 18, 19, 13, 5, 12, 14, 9, 6, 8, 7, 15, 4, 3, 16, 17, 20, 10, 1}",3.732325,"{1, 10, 20, 17, 16, 3, 4, 15, 7, 8, 6, 9, 14, 12, 5, 13, 19, 18, 11, 2, 1}",3.732324,0.000000,0.000052
"{1, 2, 12, 5, 3, 10, 8, 11, 19, 15, 6, 4, 16, 13, 18, 17, 9, 14, 7, 20, 1}",4.003086,"{1, 2, 9, 17, 14, 7, 20, 18, 13, 4, 16, 6, 11, 15, 19, 3, 5, 10, 8, 12, 1}",4.561568,0.139513,0.000051
"{1, 11, 10, 20, 5, 6, 4, 8, 18, 13, 3, 9, 12, 17, 15, 2, 7, 16, 14, 19, 1}",3.675854,"{1, 11, 10, 20, 5, 6, 18, 13, 9, 12, 17, 3, 4, 8, 19, 14, 16, 7, 2, 15, 1}",4.577516,0.245293,0.000052
"{1, 15, 7, 20, 5, 13, 19, 3, 2, 18, 8, 16, 12, 11, 10, 14, 6, 9, 4, 17, 1}",4.154757,"{1, 17, 4, 7, 20, 15, 9, 6, 10, 14, 11, 12, 16, 18, 2, 3, 19, 13, 5, 8, 1}",5.176926,0.246024,0.000051
"{1, 8, 3, 6, 11, 2, 18, 15, 10, 20, 13, 16, 19, 5, 7, 17, 12, 4, 14, 9, 1}",4.147906,"{1, 9, 14, 4, 12, 17, 7, 5, 19, 13, 16, 20, 10, 18, 15, 2, 11, 8, 6, 3, 1}",4.452922,0.073535,0.000052
"{1, 18, 16, 7, 19, 12, 11, 14, 2, 13, 17, 4, 5, 8, 9, 15, 6, 10, 20, 3, 1}",3.686344,"{1, 18, 16, 13, 2, 14, 17, 11, 12, 19, 7, 20, 3, 10, 6, 15, 9, 8, 5, 4, 1}",4.608435,0.250137,0.000052
"{1, 12, 18, 9, 8, 17, 2, 4, 15, 13, 5, 6, 10, 16, 20, 19, 14, 3, 7, 11, 1}",3.777447,"{1, 11, 7, 3, 14, 19, 20, 16, 10, 6, 5, 13, 15, 8, 17, 4, 2, 9, 18, 12, 1}",3.981225,0.053946,0.000052
"{1, 14, 10, 16, 6, 2, 8, 17, 15, 3, 9, 13, 7, 18, 4, 5, 11, 12, 19, 20, 1}",3.351056,"{1, 20, 19, 12, 11, 5, 4, 18, 7, 13, 9, 3, 15, 17, 8, 2, 6, 16, 10, 14, 1}",3.351056,0.000000,0.000051
"{1, 14, 15, 20, 8, 17, 2, 10, 3, 9, 18, 5, 11, 12, 19, 4, 6, 16, 7, 13, 1}",4.270245,"{1, 14, 15, 20, 8, 4, 6, 19, 12, 16, 7, 13, 11, 5, 18, 9, 3, 10, 17, 2, 1}",5.383040,0.260593,0.000051
"{1, 20, 16, 5, 8, 7, 10, 3, 9, 17, 15, 14, 6, 13, 18, 11, 2, 12, 4, 19, 1}",3.563065,"{1, 19, 20, 10, 3, 7, 8, 16, 5, 9, 17, 15, 14, 6, 13, 18, 11, 2, 12, 4, 1}",3.838403,0.077276,0.000051
"{1, 19, 4, 13, 6, 7, 10, 12, 18, 9, 8, 11, 17, 5, 2, 20, 15, 16, 3, 14, 1}",3.701882,"{1, 14, 3, 16, 19, 4, 13, 6, 7, 10, 18, 12, 9, 8, 11, 17, 2, 5, 20, 15, 1}",4.008028,0.082700,0.000052
"{1, 9, 17, 15, 4, 12, 16, 20, 19, 5, 2, 3, 14, 18, 8, 10, 13, 11, 7, 6, 1}",3.598574,"{1, 9, 17, 15, 4, 12, 16, 20, 5, 19, 2, 3, 14, 18, 13, 10, 8, 11, 7, 6, 1}",3.761048,0.045150,0.000051
"{1, 4, 3, 16, 8, 9, 17, 6, 13, 15, 14, 10, 12, 7, 11, 5, 18, 20, 19, 2, 1}",3.839532,"{1, 2, 20, 19, 18, 5, 10, 14, 13, 6, 15, 17, 9, 8, 16, 3, 4, 11, 12, 7, 1}",4.562185,0.188214,0.000051
"{1, 4, 19, 16, 8, 14, 11, 13, 20, 17, 2, 10, 5, 18, 9, 3, 12, 6, 15, 7, 1}",3.436557,"{1, 7, 15, 6, 18, 9, 3, 12, 5, 10, 2, 13, 20, 17, 14, 8, 16, 4, 19, 11, 1}",4.501610,0.309918,0.000052
"{1, 18, 12, 3, 10, 8, 19, 20, 15, 17, 14, 9, 11, 16, 4, 5, 13, 7, 2, 6, 1}",3.750520,"{1, 6, 2, 7, 13, 5, 11, 4, 16, 9, 14, 17, 19, 15, 20, 3, 12, 10, 8, 18, 1}",4.145098,0.105206,0.000051
"{1, 2, 6, 15, 8, 19, 4, 9, 5, 7, 13, 12, 11, 10, 18, 16, 20, 17, 14, 3, 1}",4.354247,"{1, 2, 8, 6, 15, 3, 19, 4, 9, 5, 7, 13, 12, 11, 10, 14, 17, 20, 16, 18, 1}",4.728374,0.085922,0.000051
"{1, 10, 14, 20, 2, 11, 7, 9, 15, 12, 16, 17, 3, 13, 18, 8, 19, 6, 4, 5, 1}",3.533118,"{1, 10, 14, 20, 2, 11, 7, 9, 15, 12, 16, 17, 3, 13, 8, 19, 6, 4, 5, 18, 1}",4.520911,0.279581,0.000052
"{1, 12, 4, 15, 19, 9, 7, 5, 10, 14, 8, 17, 6, 18, 2, 20, 13, 11, 3, 16, 1}",3.685374,"{1, 12, 16, 4, 15, 3, 11, 13, 20, 2, 18, 6, 17, 8, 14, 10, 5, 7, 9, 19, 1}",3.921353,0.064031,0.000051
"{1, 18, 3, 6, 2, 11, 10, 20, 13, 7, 9, 12, 4, 8, 15, 16, 17, 14, 5, 19, 1}",4.090497,"{1, 19, 18, 3, 6, 10, 20, 13, 7, 4, 8, 15, 16, 17, 14, 5, 12, 11, 2, 9, 1}",5.481144,0.339970,0.000051
"{1, 18, 6, 12, 20, 11, 19, 10, 16, 5, 7, 9, 8, 17, 14, 15, 2, 3, 4, 13, 1}",3.914022,"{1, 18, 5, 7, 16, 10, 9, 14, 17, 2, 15, 3, 13, 4, 6, 12, 20, 11, 19, 8, 1}",4.776889,0.220455,0.000051
"{1, 11, 18, 10, 19, 4, 7, 5, 14, 17, 6, 13, 8, 3, 16, 2, 15, 12, 9, 20, 1}",3.949596,"{1, 11, 18, 10, 19, 4, 7, 5, 14, 17, 6, 8, 3, 16, 2, 9, 20, 15, 12, 13, 1}",4.938785,0.250453,0.000051
"{1, 16, 18, 10, 17, 8, 13, 9, 20, 6, 3, 4, 14, 11, 12, 7, 15, 5, 2, 19, 1}",4.277833,"{1, 16, 19, 10, 8, 17, 18, 9, 13, 4, 14, 11, 12, 7, 15, 5, 3, 6, 20, 2, 1}",5.265692,0.230925,0.000051
"{1, 2, 19, 20, 17, 14, 12, 8, 4, 5, 11, 16, 7, 13, 18, 3, 15, 10, 6, 9, 1}",4.160248,"{1, 2, 9, 6, 18, 13, 16, 11, 5, 4, 17, 14, 12, 8, 20, 19, 10, 15, 3, 7, 1}",4.859110,0.167986,0.000051
"{1, 12, 15, 14, 2, 19, 8, 17, 11, 5, 13, 18, 4, 10, 3, 6, 20, 9, 7, 16, 1}",3.507866,"{1, 12, 15, 14, 2, 19, 17, 8, 13, 18, 4, 10, 7, 9, 16, 20, 6, 3, 5, 11, 1}",4.162363,0.186580,0.000051
"{1, 9, 13, 4, 18, 14, 7, 10, 8, 19, 12, 15, 2, 5, 3, 17, 20, 11, 16, 6, 1}",4.328794,"{1, 6, 16, 20, 11, 17, 3, 5, 18, 14, 7, 10, 8, 19, 12, 15, 2, 4, 13, 9, 1}",4.713734,0.088925,0.000051
"{1, 3, 13, 15, 16, 7, 6, 12, 11, 17, 9, 5, 20, 14, 4, 19, 18, 10, 2, 8, 1}",3.986992,"{1, 3, 8, 2, 10, 19, 18, 11, 12, 6, 7, 16, 15, 13, 17, 9, 5, 20, 14, 4, 1}",4.833472,0.212310,0.000051
"{1, 6, 18, 13, 2, 10, 3, 8, 12, 16, 14, 7, 19, 4, 11, 9, 17, 15, 20, 5, 1}",3.616348,"{1, 6, 18, 2, 10, 3, 8, 12, 16, 14, 7, 19, 4, 11, 13, 17, 15, 9, 5, 20, 1}",3.849482,0.064467,0.000053
"{1, 17, 9, 6, 14, 16, 12, 7, 3, 11, 8, 5, 19, 20, 2, 10, 15, 13, 18, 4, 1}",3.955445,"{1, 4, 9, 17, 6, 18, 13, 15, 10, 2, 20, 19, 5, 8, 11, 7, 16, 12, 3, 14, 1}",4.296175,0.086142,0.000051
"{1, 4, 2, 10, 7, 15, 17, 20, 5, 13, 14, 6, 19, 11, 8, 12, 18, 16, 3, 9, 1}",3.649782,"{1, 9, 3, 16, 4, 2, 10, 19, 6, 14, 13, 5, 20, 17, 15, 7, 11, 18, 12, 8, 1}",4.543017,0.244737,0.000051
"{1, 12, 9, 19, 8, 18, 16, 15, 4, 17, 13, 6, 20, 14, 11, 7, 10, 2, 5, 3, 1}",3.859928,"{1, 9, 12, 5, 3, 2, 10, 11, 7, 14, 20, 6, 17, 4, 15, 8, 19, 18, 16, 13, 1}",4.944334,0.280940,0.000051
"{1, 6, 2, 19, 12, 20, 15, 4, 8, 5, 7, 13, 9, 3, 11, 18, 17, 10, 14, 16, 1}",3.954786,"{1, 6, 16, 18, 17, 14, 10, 3, 11, 9, 13, 7, 5, 8, 2, 19, 12, 20, 15, 4, 1}",4.458242,0.127303,0.000052
"{1, 2, 13, 8, 6, 16, 11, 19, 15, 4, 18, 10, 9, 20, 14, 17, 5, 3, 12, 7, 1}",3.904255,"{1, 2, 13, 8, 16, 6, 11, 19, 15, 3, 5, 17, 14, 12, 7, 4, 18, 10, 9, 20, 1}",4.851024,0.242497,0.000051
"{1, 4, 12, 2, 18, 10, 16, 9, 5, 3, 15, 13, 14, 7, 17, 11, 8, 19, 20, 6, 1}",3.698247,"{1, 4, 12, 2, 6, 20, 19, 11, 8, 17, 7, 14, 15, 3, 18, 10, 16, 9, 5, 13, 1}",4.616836,0.248385,0.000051
"{1, 16, 7, 2, 6, 17, 3, 13, 10, 19, 11, 4, 5, 9, 18, 20, 12, 14, 15, 8, 1}",3.904875,"{1, 16, 7, 2, 8, 6, 17, 3, 13, 10, 11, 19, 4, 5, 9, 18, 20, 12, 14, 15, 1}",3.986617,0.020933,0.000051
"{1, 7, 5, 18, 10, 20, 14, 6, 17, 16, 2, 13, 19, 8, 12, 9, 11, 15, 4, 3, 1}",3.469992,"{1, 3, 4, 11, 15, 9, 7, 5, 18, 10, 20, 6, 14, 13, 16, 2, 17, 8, 12, 19, 1}",4.842938,0.395662,0.000051
"{1, 13, 5, 16, 7, 18, 15, 10, 2, 20, 3, 9, 12, 8, 14, 19, 4, 11, 17, 6, 1}",4.090944,"{1, 7, 5, 16, 3, 9, 12, 8, 14, 4, 19, 11, 17, 6, 18, 15, 10, 2, 20, 13, 1}",4.373610,0.069096,0.000051
"{1, 12, 9, 4, 18, 13, 6, 5, 15, 14, 20, 10, 2, 16, 17, 3, 19, 8, 11, 7, 1}",4.848428,"{1, 6, 13, 9, 12, 11, 16, 17, 3, 19, 8, 4, 18, 5, 15, 14, 7, 2, 20, 10, 1}",6.049407,0.247705,0.000051
"{1, 13, 17, 7, 8, 2, 19, 11, 18, 5, 4, 20, 3, 15, 9, 10, 14, 12, 16, 6, 1}",3.883353,"{1, 6, 14, 9, 10, 15, 3, 7, 8, 19, 11, 18, 4, 5, 2, 17, 13, 16, 12, 20, 1}",5.356075,0.379240,0.000051
"{1, 15, 3, 6, 4, 5, 19, 9, 2, 12, 20, 16, 7, 10, 17, 11, 8, 18, 14, 13, 1}",4.179236,"{1, 13, 14, 18, 8, 10, 7, 16, 17, 11, 2, 12, 9, 19, 5, 4, 6, 3, 15, 20, 1}",5.645044,0.350736,0.000052
"{1, 11, 2, 17, 18, 14, 19, 10, 16, 9, 3, 5, 6, 4, 20, 12, 7, 8, 13, 15, 1}",3.949548,"{1, 11, 2, 7, 8, 13, 15, 12, 20, 4, 6, 9, 16, 10, 19, 14, 18, 17, 3, 5, 1}",5.576006,0.411808,0.000051
"{1, 9, 10, 3, 6, 11, 16, 19, 7, 2, 12, 20, 17, 4, 13, 18, 15, 8, 5, 14, 1}",4.165789,"{1, 9, 10, 3, 6, 11, 2, 7, 12, 20, 17, 19, 4, 18, 15, 8, 5, 14, 13, 16, 1}",4.894249,0.174867,0.000052
"{1, 7, 3, 15, 8, 6, 9, 12, 5, 18, 11, 20, 17, 19, 2, 16, 14, 10, 13, 4, 1}",4.036395,"{1, 7, 3, 8, 15, 6, 9, 12, 5, 18, 11, 20, 17, 19, 16, 2, 4, 13, 10, 14, 1}",4.301085,0.065576,0.000051
"{1, 17, 19, 16, 10, 6, 4, 9, 2, 14, 15, 7, 3, 8, 12, 20, 18, 5, 13, 11, 1}",4.157921,"{1, 11, 13, 20, 18, 12, 8, 3, 7, 2, 9, 4, 14, 15, 10, 16, 19, 17, 5, 6, 1}",5.569942,0.339598,0.000051
"{1, 6, 16, 18, 20, 8, 10, 17, 5, 7, 9, 13, 19, 4, 3, 14, 2, 12, 15, 11, 1}",3.606881,"{1, 11, 6, 16, 18, 8, 20, 10, 17, 5, 7, 9, 13, 19, 4, 14, 2, 12, 15, 3, 1}",4.098804,0.136384,0.000051
"{1, 3, 15, 17, 18, 10, 20, 16, 2, 13, 8, 6, 7, 11, 4, 14, 5, 19, 12, 9, 1}",3.479337,"{1, 15, 3, 17, 18, 20, 10, 2, 13, 8, 6, 7, 11, 4, 14, 19, 5, 12, 9, 16, 1}",4.781769,0.374333,0.000051
"{1, 10, 8, 18, 11, 2, 16, 20, 7, 19, 15, 13, 3, 4, 14, 17, 9, 12, 5, 6, 1}",3.317775,"{1, 10, 8, 18, 11, 2, 6, 5, 17, 14, 4, 9, 3, 13, 15, 19, 7, 20, 16, 12, 1}",4.025267,0.213243,0.000051
"{1, 17, 4, 14, 13, 10, 19, 9, 16, 2, 7, 18, 5, 20, 11, 15, 6, 8, 12, 3, 1}",3.603932,"{1, 12, 3, 8, 6, 15, 11, 20, 5, 18, 7, 9, 19, 10, 13, 14, 4, 17, 2, 16, 1}",4.622982,0.282761,0.000051
"{1, 7, 17, 8, 6, 2, 15, 14, 3, 5, 11, 13, 19, 20, 16, 9, 12, 18, 10, 4, 1}",4.212119,"{1, 7, 10, 18, 12, 16, 9, 13, 11, 5, 3, 19, 20, 15, 2, 6, 8, 17, 4, 14, 1}",5.822583,0.382341,0.000072
"{1, 14, 18, 20, 11, 2, 3, 6, 4, 19, 13, 9, 7, 15, 12, 8, 17, 10, 16, 5, 1}",3.782758,"{1, 14, 18, 20, 11, 2, 3, 6, 4, 19, 13, 9, 7, 15, 8, 17, 12, 10, 5, 16, 1}",3.909852,0.033598,0.000051
"{1, 9, 3, 8, 14, 6, 15, 18, 2, 13, 5, 4, 16, 12, 7, 10, 11, 17, 20, 19, 1}",4.268334,"{1, 19, 8, 3, 14, 15, 18, 2, 5, 13, 12, 7, 10, 16, 4, 6, 9, 20, 17, 11, 1}",5.439998,0.274501,0.000051
"{1, 9, 3, 16, 2, 11, 4, 17, 19, 10, 12, 7, 15, 8, 6, 13, 5, 20, 18, 14, 1}",4.200256,"{1, 14, 18, 20, 11, 2, 16, 10, 12, 7, 19, 17, 4, 9, 3, 5, 13, 6, 8, 15, 1}",5.283926,0.258001,0.000051
"{1, 13, 7, 16, 2, 20, 18, 3, 11, 4, 17, 9, 6, 10, 12, 19, 14, 15, 5, 8, 1}",3.967227,"{1, 13, 8, 5, 15, 14, 19, 17, 9, 12, 10, 6, 11, 3, 4, 18, 20, 16, 2, 7, 1}",4.034667,0.016999,0.000051
