optimal_tour,optimal_tour_length,christofides_tour,christofides_tour_length,score,time
"{1, 6, 10, 5, 4, 2, 8, 7, 9, 3, 1}",2.952730,"{1, 10, 6, 8, 7, 9, 4, 2, 5, 3, 1}",3.627414,0.228495,0.000069
"{1, 8, 5, 2, 6, 3, 9, 10, 7, 4, 1}",2.620389,"{1, 8, 5, 2, 6, 3, 7, 10, 9, 4, 1}",2.992527,0.142016,0.000066
"{1, 9, 10, 5, 3, 4, 2, 8, 6, 7, 1}",2.792165,"{1, 9, 10, 8, 6, 7, 2, 4, 3, 5, 1}",3.467067,0.241713,0.000066
"{1, 9, 7, 6, 2, 10, 4, 5, 3, 8, 1}",2.657465,"{1, 9, 7, 6, 2, 10, 4, 5, 3, 8, 1}",2.657465,0.000000,0.000069
"{1, 8, 10, 9, 3, 6, 7, 2, 4, 5, 1}",3.023128,"{1, 9, 6, 7, 2, 5, 4, 3, 10, 8, 1}",3.328724,0.101086,0.000112
"{1, 8, 3, 6, 7, 5, 4, 9, 10, 2, 1}",2.559002,"{1, 8, 3, 6, 7, 5, 4, 9, 10, 2, 1}",2.559002,0.000000,0.000065
"{1, 7, 8, 9, 10, 5, 3, 2, 4, 6, 1}",2.580846,"{1, 4, 7, 8, 9, 10, 5, 3, 2, 6, 1}",2.646985,0.025627,0.000067
"{1, 4, 8, 7, 2, 10, 9, 6, 5, 3, 1}",3.011103,"{1, 3, 6, 9, 10, 2, 7, 8, 4, 5, 1}",3.092728,0.027108,0.000068
"{1, 10, 8, 6, 7, 2, 5, 9, 3, 4, 1}",3.008627,"{1, 10, 8, 7, 6, 3, 9, 5, 2, 4, 1}",3.587971,0.192561,0.000076
"{1, 4, 3, 10, 6, 7, 5, 8, 9, 2, 1}",3.093989,"{1, 4, 8, 9, 2, 6, 10, 3, 5, 7, 1}",3.810219,0.231491,0.000067
"{1, 3, 4, 8, 6, 2, 9, 5, 10, 7, 1}",2.840699,"{1, 7, 3, 10, 8, 2, 6, 9, 5, 4, 1}",3.049276,0.073424,0.000066
"{1, 7, 8, 5, 6, 2, 3, 9, 10, 4, 1}",2.438194,"{1, 4, 10, 9, 3, 2, 5, 6, 8, 7, 1}",2.456534,0.007522,0.000067
"{1, 3, 9, 8, 7, 5, 6, 10, 4, 2, 1}",3.140206,"{1, 3, 8, 7, 5, 6, 10, 4, 2, 9, 1}",3.371289,0.073588,0.000067
"{1, 7, 2, 9, 6, 10, 5, 3, 4, 8, 1}",2.847071,"{1, 9, 6, 4, 8, 3, 5, 10, 2, 7, 1}",3.399313,0.193968,0.000064
"{1, 4, 10, 9, 2, 5, 6, 3, 7, 8, 1}",3.142518,"{1, 10, 9, 2, 5, 8, 7, 3, 6, 4, 1}",3.698483,0.176917,0.000067
"{1, 3, 5, 4, 10, 9, 7, 8, 6, 2, 1}",2.497576,"{1, 10, 9, 7, 2, 6, 8, 3, 5, 4, 1}",3.296753,0.319981,0.000067
"{1, 4, 3, 8, 5, 7, 10, 2, 6, 9, 1}",2.686222,"{1, 4, 9, 3, 8, 10, 7, 6, 2, 5, 1}",3.022624,0.125232,0.000070
"{1, 2, 3, 9, 5, 8, 10, 4, 6, 7, 1}",2.918297,"{1, 6, 7, 4, 10, 8, 5, 9, 3, 2, 1}",2.982674,0.022060,0.000064
"{1, 5, 2, 10, 6, 7, 4, 8, 3, 9, 1}",2.513409,"{1, 9, 7, 8, 3, 4, 6, 10, 2, 5, 1}",2.622153,0.043265,0.000064
"{1, 8, 7, 9, 3, 6, 10, 5, 2, 4, 1}",2.834222,"{1, 8, 7, 9, 5, 3, 6, 10, 2, 4, 1}",2.990994,0.055314,0.000064
"{1, 2, 5, 3, 10, 8, 6, 7, 4, 9, 1}",2.982689,"{1, 9, 4, 7, 6, 8, 10, 3, 2, 5, 1}",3.032888,0.016830,0.000063
"{1, 8, 4, 3, 2, 6, 7, 10, 5, 9, 1}",3.515569,"{1, 5, 10, 3, 2, 6, 7, 4, 8, 9, 1}",3.902925,0.110183,0.000067
"{1, 8, 2, 3, 5, 4, 7, 9, 10, 6, 1}",3.231906,"{1, 6, 10, 9, 7, 4, 3, 5, 2, 8, 1}",3.279006,0.014574,0.000067
"{1, 9, 2, 4, 5, 8, 3, 7, 6, 10, 1}",3.097028,"{1, 10, 9, 2, 6, 7, 5, 4, 3, 8, 1}",4.050215,0.307775,0.000069
"{1, 5, 9, 6, 3, 8, 2, 10, 4, 7, 1}",3.625708,"{1, 10, 4, 7, 2, 8, 3, 6, 9, 5, 1}",3.787905,0.044735,0.000069
"{1, 3, 9, 8, 10, 6, 4, 7, 2, 5, 1}",3.318437,"{1, 5, 10, 8, 3, 9, 6, 4, 7, 2, 1}",3.515842,0.059487,0.000070
"{1, 3, 7, 2, 5, 8, 6, 4, 10, 9, 1}",2.471009,"{1, 9, 10, 8, 6, 4, 5, 3, 2, 7, 1}",3.121009,0.263050,0.000069
"{1, 3, 5, 6, 4, 9, 2, 7, 8, 10, 1}",2.968448,"{1, 10, 8, 2, 7, 9, 4, 6, 5, 3, 1}",2.985512,0.005748,0.000064
"{1, 3, 2, 4, 5, 9, 6, 8, 10, 7, 1}",2.836284,"{1, 3, 8, 7, 10, 6, 9, 5, 4, 2, 1}",3.365929,0.186739,0.000069
"{1, 7, 5, 3, 2, 4, 10, 9, 8, 6, 1}",2.650283,"{1, 7, 5, 3, 6, 8, 9, 10, 4, 2, 1}",3.175225,0.198070,0.000072
"{1, 10, 5, 6, 3, 9, 2, 4, 7, 8, 1}",2.876689,"{1, 10, 5, 6, 3, 9, 2, 4, 7, 8, 1}",2.876689,0.000000,0.000062
"{1, 3, 7, 9, 10, 2, 5, 6, 4, 8, 1}",3.212817,"{1, 8, 4, 6, 5, 2, 10, 9, 7, 3, 1}",3.212817,0.000000,0.000064
"{1, 8, 9, 2, 3, 10, 6, 5, 4, 7, 1}",2.526345,"{1, 4, 8, 2, 9, 3, 10, 6, 5, 7, 1}",2.832068,0.121014,0.000067
"{1, 3, 8, 4, 5, 10, 9, 7, 6, 2, 1}",3.274487,"{1, 3, 8, 4, 10, 5, 7, 9, 6, 2, 1}",3.431571,0.047972,0.000067
"{1, 8, 5, 7, 2, 3, 10, 4, 9, 6, 1}",2.770456,"{1, 8, 4, 10, 2, 7, 3, 5, 9, 6, 1}",3.328724,0.201508,0.000067
"{1, 9, 4, 3, 7, 8, 6, 2, 5, 10, 1}",3.161062,"{1, 10, 5, 2, 8, 6, 4, 3, 7, 9, 1}",3.419114,0.081634,0.000065
"{1, 4, 10, 9, 3, 8, 6, 5, 2, 7, 1}",2.348091,"{1, 7, 2, 5, 6, 3, 8, 9, 10, 4, 1}",2.350557,0.001050,0.000062
"{1, 4, 6, 2, 10, 7, 9, 5, 8, 3, 1}",3.586135,"{1, 4, 6, 2, 10, 7, 5, 8, 3, 9, 1}",4.270956,0.190963,0.000069
"{1, 8, 10, 3, 6, 4, 2, 5, 7, 9, 1}",3.438012,"{1, 8, 10, 3, 5, 7, 9, 6, 4, 2, 1}",4.015180,0.167879,0.000069
"{1, 6, 10, 8, 7, 3, 2, 9, 5, 4, 1}",3.082210,"{1, 5, 9, 7, 3, 2, 6, 10, 8, 4, 1}",3.567968,0.157600,0.000067
"{1, 2, 7, 4, 3, 5, 9, 8, 10, 6, 1}",2.753270,"{1, 7, 2, 4, 3, 5, 9, 8, 10, 6, 1}",2.792501,0.014249,0.000063
"{1, 4, 7, 5, 2, 9, 6, 10, 8, 3, 1}",2.745597,"{1, 4, 7, 5, 2, 9, 6, 10, 8, 3, 1}",2.745597,0.000000,0.000068
"{1, 9, 6, 4, 2, 7, 8, 10, 5, 3, 1}",3.062947,"{1, 9, 4, 2, 7, 6, 8, 10, 5, 3, 1}",3.767807,0.230125,0.000070
"{1, 6, 8, 5, 3, 4, 9, 2, 10, 7, 1}",2.917275,"{1, 7, 10, 2, 9, 5, 8, 4, 3, 6, 1}",3.102416,0.063464,0.000070
"{1, 9, 7, 10, 4, 6, 5, 2, 3, 8, 1}",3.051294,"{1, 5, 6, 10, 4, 8, 2, 3, 9, 7, 1}",3.544690,0.161701,0.000073
"{1, 9, 2, 5, 4, 7, 8, 10, 6, 3, 1}",2.925573,"{1, 9, 3, 6, 10, 8, 7, 4, 5, 2, 1}",3.203523,0.095007,0.000070
"{1, 2, 6, 5, 8, 9, 7, 10, 4, 3, 1}",3.359268,"{1, 3, 10, 7, 9, 8, 5, 6, 4, 2, 1}",3.798306,0.130695,0.000064
"{1, 4, 8, 9, 5, 7, 6, 3, 10, 2, 1}",2.771963,"{1, 10, 2, 3, 6, 7, 5, 9, 8, 4, 1}",2.773142,0.000425,0.000066
"{1, 7, 9, 4, 6, 5, 10, 8, 3, 2, 1}",3.000035,"{1, 5, 10, 6, 4, 7, 9, 8, 3, 2, 1}",3.512390,0.170783,0.000066
"{1, 9, 7, 6, 2, 3, 10, 8, 5, 4, 1}",1.947805,"{1, 5, 8, 10, 7, 6, 2, 3, 9, 4, 1}",2.129776,0.093424,0.000069
"{1, 6, 3, 10, 9, 8, 5, 2, 4, 7, 1}",2.976109,"{1, 6, 3, 9, 10, 4, 8, 5, 2, 7, 1}",3.595238,0.208033,0.000066
"{1, 8, 9, 3, 2, 10, 6, 4, 7, 5, 1}",2.927678,"{1, 8, 9, 6, 10, 2, 3, 7, 4, 5, 1}",2.994219,0.022728,0.000064
"{1, 5, 7, 8, 6, 3, 9, 4, 2, 10, 1}",3.132833,"{1, 10, 9, 4, 2, 8, 7, 3, 6, 5, 1}",3.596963,0.148150,0.000067
"{1, 6, 4, 7, 8, 5, 3, 9, 10, 2, 1}",3.089140,"{1, 6, 4, 7, 8, 5, 3, 9, 10, 2, 1}",3.089140,0.000000,0.000062
"{1, 4, 3, 8, 5, 6, 2, 7, 10, 9, 1}",2.635302,"{1, 9, 10, 7, 5, 8, 2, 6, 4, 3, 1}",3.227106,0.224568,0.000070
"{1, 3, 6, 4, 10, 5, 9, 8, 7, 2, 1}",2.478961,"{1, 3, 6, 10, 4, 5, 8, 9, 7, 2, 1}",2.660330,0.073163,0.000066
"{1, 4, 6, 8, 7, 9, 10, 5, 3, 2, 1}",2.977968,"{1, 6, 4, 8, 7, 9, 10, 5, 3, 2, 1}",3.174483,0.065990,0.000065
"{1, 3, 4, 6, 9, 7, 2, 8, 5, 10, 1}",3.164121,"{1, 10, 5, 8, 2, 7, 9, 6, 4, 3, 1}",3.164121,0.000000,0.000065
"{1, 5, 10, 9, 6, 2, 3, 8, 7, 4, 1}",2.725258,"{1, 10, 5, 6, 2, 9, 7, 4, 3, 8, 1}",3.310278,0.214666,0.000069
"{1, 2, 3, 9, 8, 6, 5, 7, 10, 4, 1}",3.012709,"{1, 8, 9, 3, 2, 6, 5, 10, 7, 4, 1}",3.261580,0.082607,0.000066
"{1, 5, 2, 4, 9, 6, 10, 7, 3, 8, 1}",3.022272,"{1, 5, 2, 6, 10, 7, 3, 4, 9, 8, 1}",3.910575,0.293919,0.000067
"{1, 6, 7, 10, 5, 3, 8, 4, 9, 2, 1}",3.362881,"{1, 6, 7, 10, 5, 3, 8, 4, 9, 2, 1}",3.362881,0.000000,0.000064
"{1, 2, 4, 3, 5, 10, 9, 6, 8, 7, 1}",2.868092,"{1, 7, 8, 6, 2, 4, 3, 9, 10, 5, 1}",3.620957,0.262497,0.000064
"{1, 6, 5, 8, 4, 3, 9, 10, 7, 2, 1}",2.829728,"{1, 6, 8, 4, 3, 9, 10, 7, 2, 5, 1}",3.375550,0.192888,0.000064
"{1, 5, 3, 10, 7, 4, 2, 8, 9, 6, 1}",3.048225,"{1, 6, 8, 9, 3, 10, 7, 5, 4, 2, 1}",3.346637,0.097897,0.000066
"{1, 5, 4, 9, 2, 6, 10, 8, 7, 3, 1}",2.551013,"{1, 4, 5, 8, 10, 6, 2, 9, 7, 3, 1}",2.766358,0.084416,0.000061
"{1, 4, 9, 7, 8, 10, 6, 2, 5, 3, 1}",3.112288,"{1, 7, 5, 2, 8, 10, 6, 3, 9, 4, 1}",3.845631,0.235628,0.000075
"{1, 3, 6, 2, 4, 9, 7, 5, 8, 10, 1}",3.214735,"{1, 3, 6, 10, 8, 5, 7, 9, 4, 2, 1}",3.327253,0.035001,0.000064
"{1, 8, 4, 10, 6, 5, 3, 9, 7, 2, 1}",2.811906,"{1, 3, 9, 7, 10, 6, 5, 2, 4, 8, 1}",3.460618,0.230702,0.000065
"{1, 9, 2, 10, 7, 3, 4, 6, 5, 8, 1}",2.820657,"{1, 8, 7, 3, 9, 2, 10, 4, 6, 5, 1}",3.250861,0.152519,0.000065
"{1, 9, 10, 3, 2, 8, 7, 4, 5, 6, 1}",3.208659,"{1, 9, 10, 3, 2, 8, 7, 4, 5, 6, 1}",3.208659,0.000000,0.000062
"{1, 8, 9, 2, 4, 6, 7, 5, 10, 3, 1}",3.211888,"{1, 10, 8, 2, 9, 4, 6, 7, 5, 3, 1}",3.464200,0.078556,0.000066
"{1, 7, 10, 6, 4, 9, 2, 5, 3, 8, 1}",3.220097,"{1, 7, 10, 6, 8, 3, 5, 2, 9, 4, 1}",3.499202,0.086676,0.000064
"{1, 5, 4, 7, 2, 3, 9, 10, 6, 8, 1}",2.658108,"{1, 5, 7, 4, 2, 3, 9, 10, 6, 8, 1}",2.738354,0.030189,0.000064
"{1, 8, 3, 2, 9, 10, 6, 7, 5, 4, 1}",2.580935,"{1, 4, 5, 7, 6, 10, 9, 2, 3, 8, 1}",2.580935,0.000000,0.000067
"{1, 9, 8, 5, 10, 4, 6, 3, 2, 7, 1}",2.787513,"{1, 9, 8, 7, 2, 3, 6, 4, 10, 5, 1}",3.016172,0.082030,0.000063
"{1, 6, 2, 4, 8, 3, 7, 10, 5, 9, 1}",3.078323,"{1, 9, 7, 3, 10, 5, 8, 4, 2, 6, 1}",3.278064,0.064886,0.000068
"{1, 5, 3, 8, 4, 6, 10, 7, 2, 9, 1}",2.333349,"{1, 5, 9, 2, 7, 10, 4, 6, 3, 8, 1}",2.516433,0.078464,0.000064
"{1, 2, 7, 3, 9, 4, 10, 6, 5, 8, 1}",2.829502,"{1, 5, 10, 4, 9, 3, 7, 2, 6, 8, 1}",3.270001,0.155681,0.000064
"{1, 6, 10, 4, 8, 7, 9, 5, 3, 2, 1}",3.078169,"{1, 2, 3, 5, 7, 9, 8, 4, 10, 6, 1}",3.244617,0.054074,0.000067
"{1, 7, 9, 4, 10, 2, 5, 8, 6, 3, 1}",2.447615,"{1, 7, 9, 4, 5, 2, 10, 8, 6, 3, 1}",2.602004,0.063077,0.000062
"{1, 6, 2, 4, 9, 8, 5, 3, 7, 10, 1}",2.398040,"{1, 10, 7, 3, 5, 8, 2, 4, 9, 6, 1}",2.634699,0.098689,0.000062
"{1, 9, 6, 2, 7, 4, 10, 3, 8, 5, 1}",2.659653,"{1, 9, 2, 10, 3, 5, 8, 7, 4, 6, 1}",2.993968,0.125699,0.000066
"{1, 4, 5, 9, 3, 10, 2, 8, 6, 7, 1}",2.382814,"{1, 7, 6, 10, 2, 8, 3, 9, 5, 4, 1}",2.552205,0.071089,0.000067
"{1, 7, 10, 5, 3, 8, 9, 6, 2, 4, 1}",2.806561,"{1, 2, 7, 8, 3, 5, 10, 6, 9, 4, 1}",3.225875,0.149405,0.000070
"{1, 5, 6, 9, 4, 2, 3, 8, 7, 10, 1}",2.764175,"{1, 5, 10, 7, 8, 3, 2, 4, 9, 6, 1}",2.930544,0.060188,0.000064
"{1, 5, 3, 2, 7, 8, 10, 4, 9, 6, 1}",2.962573,"{1, 4, 10, 8, 3, 2, 7, 9, 6, 5, 1}",3.603606,0.216377,0.000064
"{1, 6, 10, 4, 9, 7, 2, 5, 8, 3, 1}",3.276194,"{1, 6, 10, 4, 3, 8, 5, 2, 9, 7, 1}",3.967990,0.211159,0.000072
"{1, 8, 9, 10, 3, 6, 7, 2, 5, 4, 1}",3.003612,"{1, 9, 10, 3, 8, 6, 7, 2, 5, 4, 1}",3.178624,0.058267,0.000065
"{1, 8, 3, 7, 4, 5, 2, 6, 9, 10, 1}",3.040406,"{1, 10, 5, 2, 6, 9, 4, 7, 3, 8, 1}",3.441485,0.131916,0.000062
"{1, 5, 2, 9, 10, 8, 6, 4, 3, 7, 1}",3.057976,"{1, 7, 3, 4, 8, 10, 6, 9, 2, 5, 1}",3.119610,0.020155,0.000067
"{1, 7, 5, 3, 9, 4, 2, 8, 10, 6, 1}",2.990096,"{1, 7, 5, 3, 9, 4, 2, 8, 10, 6, 1}",2.990096,0.000000,0.000063
"{1, 4, 2, 3, 9, 5, 8, 7, 6, 10, 1}",2.733098,"{1, 10, 6, 7, 8, 5, 4, 2, 3, 9, 1}",3.035227,0.110544,0.000064
"{1, 6, 8, 9, 5, 3, 4, 2, 7, 10, 1}",3.211749,"{1, 10, 7, 2, 4, 3, 5, 9, 8, 6, 1}",3.211749,0.000000,0.000064
"{1, 10, 3, 2, 6, 8, 4, 7, 9, 5, 1}",2.444793,"{1, 10, 3, 2, 8, 9, 6, 4, 7, 5, 1}",3.050230,0.247643,0.000066
"{1, 8, 7, 10, 9, 5, 6, 3, 4, 2, 1}",2.927392,"{1, 4, 5, 9, 7, 8, 10, 6, 3, 2, 1}",3.248721,0.109766,0.000067
"{1, 3, 8, 9, 6, 4, 2, 7, 5, 10, 1}",2.291668,"{1, 8, 9, 6, 3, 10, 4, 2, 7, 5, 1}",2.518819,0.099120,0.000067
"{1, 9, 5, 3, 2, 6, 7, 4, 8, 10, 1}",3.150538,"{1, 8, 4, 6, 7, 9, 5, 2, 3, 10, 1}",4.185311,0.328443,0.000067
"{1, 10, 5, 4, 3, 8, 7, 9, 2, 6, 1}",2.499613,"{1, 5, 6, 2, 9, 7, 8, 3, 4, 10, 1}",2.537211,0.015041,0.000065
"{1, 6, 4, 9, 3, 5, 8, 2, 7, 10, 1}",2.287509,"{1, 10, 3, 5, 8, 2, 7, 9, 4, 6, 1}",2.593563,0.133794,0.000064
"{1, 9, 2, 7, 3, 5, 8, 6, 10, 4, 1}",3.153176,"{1, 9, 2, 7, 3, 5, 8, 6, 10, 4, 1}",3.153176,0.000000,0.000062
"{1, 8, 9, 2, 7, 4, 3, 5, 10, 6, 1}",2.768447,"{1, 6, 10, 5, 3, 4, 7, 2, 9, 8, 1}",2.768447,0.000000,0.000067
"{1, 4, 7, 2, 3, 6, 9, 8, 5, 10, 1}",2.801314,"{1, 10, 8, 5, 9, 7, 2, 3, 6, 4, 1}",2.940143,0.049559,0.000065
"{1, 5, 2, 8, 4, 7, 3, 9, 6, 10, 1}",2.635009,"{1, 5, 10, 7, 3, 9, 6, 2, 8, 4, 1}",3.204063,0.215959,0.000073
"{1, 6, 3, 7, 10, 5, 9, 2, 4, 8, 1}",2.734522,"{1, 4, 8, 5, 10, 7, 3, 2, 9, 6, 1}",3.496144,0.278521,0.000066
"{1, 8, 7, 3, 10, 4, 6, 9, 2, 5, 1}",3.522281,"{1, 7, 8, 3, 10, 4, 6, 9, 2, 5, 1}",3.738480,0.061380,0.000067
"{1, 8, 7, 4, 9, 6, 3, 2, 10, 5, 1}",2.599090,"{1, 8, 7, 4, 9, 6, 2, 3, 10, 5, 1}",2.745592,0.056367,0.000065
"{1, 6, 10, 4, 9, 5, 2, 8, 3, 7, 1}",2.737993,"{1, 7, 8, 3, 2, 5, 9, 4, 10, 6, 1}",2.810957,0.026649,0.000070
"{1, 8, 10, 9, 7, 6, 3, 5, 2, 4, 1}",2.791727,"{1, 8, 10, 9, 2, 5, 3, 6, 7, 4, 1}",3.206268,0.148489,0.000073
"{1, 10, 9, 2, 4, 8, 7, 3, 5, 6, 1}",3.320903,"{1, 10, 9, 8, 7, 3, 2, 4, 5, 6, 1}",4.065649,0.224260,0.000067
"{1, 10, 7, 3, 4, 8, 2, 6, 9, 5, 1}",2.834165,"{1, 10, 7, 8, 4, 2, 3, 5, 9, 6, 1}",3.566277,0.258317,0.000069
"{1, 8, 2, 10, 4, 7, 3, 6, 5, 9, 1}",3.215017,"{1, 9, 8, 5, 6, 3, 7, 4, 10, 2, 1}",3.341985,0.039492,0.000064
"{1, 7, 10, 4, 2, 6, 8, 5, 3, 9, 1}",2.386306,"{1, 3, 9, 7, 10, 8, 6, 4, 2, 5, 1}",2.503092,0.048940,0.000066
"{1, 3, 2, 5, 10, 9, 4, 6, 8, 7, 1}",3.001912,"{1, 7, 8, 6, 4, 10, 9, 5, 2, 3, 1}",3.038188,0.012084,0.000065
"{1, 8, 9, 2, 4, 7, 6, 10, 3, 5, 1}",3.131124,"{1, 8, 9, 2, 4, 7, 6, 10, 3, 5, 1}",3.131124,0.000000,0.000067
"{1, 9, 6, 3, 8, 2, 5, 4, 7, 10, 1}",3.140403,"{1, 10, 2, 5, 8, 3, 9, 7, 4, 6, 1}",3.738256,0.190375,0.000066
"{1, 9, 8, 4, 7, 6, 2, 3, 10, 5, 1}",3.464324,"{1, 9, 7, 6, 10, 3, 2, 5, 8, 4, 1}",4.220900,0.218391,0.000067
"{1, 3, 9, 10, 7, 4, 8, 6, 2, 5, 1}",3.032422,"{1, 2, 6, 8, 4, 7, 10, 9, 3, 5, 1}",3.042881,0.003449,0.000062
"{1, 4, 6, 10, 2, 3, 9, 5, 8, 7, 1}",2.934405,"{1, 7, 8, 5, 9, 3, 2, 10, 6, 4, 1}",2.934405,0.000000,0.000064
"{1, 4, 10, 9, 7, 5, 8, 3, 2, 6, 1}",2.730355,"{1, 6, 3, 2, 8, 5, 7, 9, 10, 4, 1}",2.882702,0.055798,0.000064
"{1, 3, 4, 8, 9, 5, 2, 6, 10, 7, 1}",2.863927,"{1, 7, 10, 2, 6, 5, 9, 8, 4, 3, 1}",3.351640,0.170295,0.000066
"{1, 3, 7, 4, 8, 5, 2, 10, 9, 6, 1}",2.306102,"{1, 6, 2, 5, 8, 4, 7, 9, 10, 3, 1}",2.760454,0.197022,0.000064
"{1, 8, 9, 2, 7, 4, 6, 5, 10, 3, 1}",2.895727,"{1, 3, 10, 2, 6, 7, 4, 5, 9, 8, 1}",3.097198,0.069575,0.000070
"{1, 3, 5, 7, 4, 6, 8, 2, 9, 10, 1}",2.386718,"{1, 10, 7, 4, 6, 8, 9, 2, 3, 5, 1}",2.533714,0.061589,0.000065
"{1, 8, 4, 5, 10, 9, 2, 6, 7, 3, 1}",2.538520,"{1, 8, 4, 10, 9, 2, 6, 7, 5, 3, 1}",3.020443,0.189844,0.000073
"{1, 10, 8, 6, 4, 9, 5, 3, 7, 2, 1}",3.091224,"{1, 2, 10, 9, 4, 8, 6, 3, 5, 7, 1}",3.745410,0.211627,0.000071
"{1, 7, 6, 8, 5, 10, 2, 3, 9, 4, 1}",2.924444,"{1, 3, 9, 2, 10, 5, 8, 6, 7, 4, 1}",3.036016,0.038151,0.000062
"{1, 6, 5, 3, 2, 10, 4, 7, 8, 9, 1}",2.629205,"{1, 5, 9, 8, 7, 4, 10, 2, 3, 6, 1}",2.637123,0.003012,0.000064
"{1, 2, 4, 7, 10, 8, 3, 9, 5, 6, 1}",2.672976,"{1, 6, 5, 9, 3, 8, 7, 10, 4, 2, 1}",2.693987,0.007860,0.000064
"{1, 7, 3, 9, 2, 10, 8, 5, 4, 6, 1}",2.822246,"{1, 4, 9, 3, 7, 2, 10, 8, 5, 6, 1}",3.098530,0.097895,0.000064
"{1, 6, 7, 3, 4, 5, 2, 10, 9, 8, 1}",2.899334,"{1, 8, 9, 10, 2, 5, 4, 3, 7, 6, 1}",2.899335,0.000000,0.000064
"{1, 6, 8, 7, 5, 2, 3, 4, 9, 10, 1}",3.169508,"{1, 10, 4, 9, 3, 2, 5, 7, 8, 6, 1}",3.237210,0.021360,0.000064
"{1, 5, 9, 2, 4, 10, 3, 6, 8, 7, 1}",2.471402,"{1, 7, 8, 4, 10, 3, 6, 5, 2, 9, 1}",3.245257,0.313124,0.000067
"{1, 10, 6, 7, 5, 9, 8, 2, 3, 4, 1}",2.407918,"{1, 10, 8, 9, 5, 7, 6, 2, 3, 4, 1}",2.542928,0.056069,0.000064
"{1, 10, 7, 5, 8, 9, 6, 4, 2, 3, 1}",2.409963,"{1, 3, 2, 4, 9, 6, 8, 5, 7, 10, 1}",2.527426,0.048741,0.000067
"{1, 6, 9, 5, 7, 8, 10, 4, 2, 3, 1}",3.327517,"{1, 6, 9, 5, 7, 8, 10, 4, 2, 3, 1}",3.327517,0.000000,0.000064
"{1, 7, 3, 10, 9, 2, 6, 5, 4, 8, 1}",3.003134,"{1, 8, 4, 5, 6, 2, 9, 10, 3, 7, 1}",3.003134,0.000000,0.000064
"{1, 10, 7, 4, 8, 6, 2, 3, 9, 5, 1}",2.434934,"{1, 10, 7, 4, 8, 2, 6, 3, 9, 5, 1}",2.624677,0.077926,0.000064
"{1, 9, 8, 3, 2, 10, 5, 4, 6, 7, 1}",3.177788,"{1, 9, 8, 5, 3, 2, 10, 4, 6, 7, 1}",3.315705,0.043400,0.000067
"{1, 5, 7, 4, 2, 6, 8, 10, 9, 3, 1}",2.943589,"{1, 5, 7, 4, 2, 6, 8, 10, 9, 3, 1}",2.943589,0.000000,0.000063
"{1, 5, 6, 7, 4, 10, 8, 9, 3, 2, 1}",2.503650,"{1, 5, 6, 7, 4, 10, 8, 9, 3, 2, 1}",2.503650,0.000000,0.000069
"{1, 6, 5, 10, 7, 4, 2, 9, 3, 8, 1}",2.561630,"{1, 3, 9, 4, 2, 7, 6, 5, 10, 8, 1}",3.573644,0.395066,0.000069
"{1, 4, 6, 3, 5, 8, 10, 9, 7, 2, 1}",3.204943,"{1, 8, 5, 3, 10, 7, 9, 2, 6, 4, 1}",3.473294,0.083730,0.000067
"{1, 3, 2, 8, 7, 6, 9, 4, 10, 5, 1}",3.013851,"{1, 8, 9, 5, 10, 4, 6, 7, 2, 3, 1}",3.157236,0.047575,0.000067
"{1, 8, 6, 5, 4, 9, 2, 3, 7, 10, 1}",2.554475,"{1, 10, 8, 4, 5, 6, 9, 2, 3, 7, 1}",3.236396,0.266951,0.000069
"{1, 9, 5, 7, 2, 3, 4, 8, 6, 10, 1}",2.989431,"{1, 10, 9, 5, 8, 4, 3, 2, 7, 6, 1}",3.128471,0.046511,0.000064
"{1, 5, 6, 10, 2, 8, 9, 3, 7, 4, 1}",3.301226,"{1, 5, 7, 10, 2, 6, 9, 8, 3, 4, 1}",4.177839,0.265542,0.000067
"{1, 2, 5, 10, 8, 7, 6, 9, 4, 3, 1}",2.668077,"{1, 3, 4, 9, 6, 7, 10, 8, 5, 2, 1}",2.716885,0.018293,0.000063
"{1, 8, 7, 10, 6, 2, 3, 5, 9, 4, 1}",2.951583,"{1, 8, 2, 3, 6, 7, 10, 5, 9, 4, 1}",3.651846,0.237250,0.000063
"{1, 2, 10, 7, 5, 6, 9, 4, 3, 8, 1}",3.190861,"{1, 8, 6, 3, 4, 9, 7, 5, 10, 2, 1}",3.804518,0.192317,0.000063
"{1, 10, 9, 2, 4, 3, 5, 8, 6, 7, 1}",3.894887,"{1, 9, 10, 3, 2, 4, 5, 8, 6, 7, 1}",4.135218,0.061704,0.000068
"{1, 7, 6, 3, 5, 2, 9, 4, 10, 8, 1}",3.054203,"{1, 8, 2, 5, 9, 4, 10, 3, 6, 7, 1}",3.555434,0.164112,0.000064
"{1, 3, 9, 5, 4, 8, 10, 7, 2, 6, 1}",2.369509,"{1, 3, 9, 4, 8, 10, 6, 5, 7, 2, 1}",3.009165,0.269953,0.000067
"{1, 4, 10, 2, 9, 8, 5, 7, 3, 6, 1}",3.158044,"{1, 6, 4, 10, 2, 9, 5, 8, 7, 3, 1}",3.368279,0.066571,0.000064
"{1, 5, 10, 2, 6, 3, 4, 8, 7, 9, 1}",3.214632,"{1, 5, 9, 7, 8, 4, 3, 6, 2, 10, 1}",3.304844,0.028063,0.000066
